"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"19","RT @Kuvshinov_Ilya: 'Moana' process steps! You can support me for more steps, videos, PSDs, high-res versions here: https://t.co/FKrf3xa1oM…",FALSE,0,NA,2017-04-29 04:47:30,FALSE,NA,"858180921807130624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WatercolourWing",1351,TRUE,FALSE,NA,NA
"20","I will fight anyone who thinks Moana isn't the best Disney ""princess"" movie",FALSE,0,NA,2017-04-29 04:47:27,FALSE,NA,"858180909035606016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PerhapsAbby",0,FALSE,FALSE,NA,NA
"21","i am moana of montunui. You will board my boat and sail across the sea to restore the heart of tafiti",FALSE,0,NA,2017-04-29 04:47:21,FALSE,NA,"858180883840471040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ATowns_",0,FALSE,FALSE,NA,NA
"22","[MOANA RALLY]
SENIOR SKIT PT 1!!!

We will miss you so much
 <U+2764><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><U+2764><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><U+2764><ed><U+00A0><U+00BD><ed><U+00B2><U+009B> https://t.co/CB1qn9Ly3B",FALSE,0,NA,2017-04-29 04:47:15,FALSE,NA,"858180859504893952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MHSThunderbolt",0,FALSE,FALSE,NA,NA
"23","Te Ara Moana - Givealittle https://t.co/xENdOANoRc",FALSE,0,NA,2017-04-29 04:47:09,FALSE,NA,"858180833592492032",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","thelittlegoatnz",0,FALSE,FALSE,NA,NA
"24","Finally got to see 55% of Moana.  I think it's better than Frozen.",FALSE,1,NA,2017-04-29 04:47:05,FALSE,NA,"858180814684667904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rcarlmark",0,FALSE,FALSE,NA,NA
"25","rory won't stop sending videos of himself singing moana i can't believe i'm going to go deaf tonight",FALSE,0,NA,2017-04-29 04:46:35,FALSE,NA,"858180691149955074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emyyyloo",0,FALSE,FALSE,NA,NA
"26","Dive-in movie night fun with Moana at Turlock Sport! https://t.co/9BtJ3M2jDN",FALSE,0,NA,2017-04-29 04:46:34,FALSE,NA,"858180684971614208",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BrendaAthletics",0,FALSE,FALSE,NA,NA
"27","RT @Kuvshinov_Ilya: 'Moana' process steps! You can support me for more steps, videos, PSDs, high-res versions here: https://t.co/FKrf3xa1oM…",FALSE,0,NA,2017-04-29 04:46:28,FALSE,NA,"858180662070620164",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hida_0823",1351,TRUE,FALSE,NA,NA
"28","RT @lpkids: COMPETITION! With the help of #Moana, we're looking for more budding #travel writers for our blog. Info: https://t.co/dsv7innSd…",FALSE,0,NA,2017-04-29 04:45:32,FALSE,NA,"858180425675616256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alex_schmitzi",390,TRUE,FALSE,NA,NA
"29","I LOVE MOANA",FALSE,0,NA,2017-04-29 04:45:16,FALSE,NA,"858180361028739074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babygirlshix",0,FALSE,FALSE,NA,NA
"30","RT @Kuvshinov_Ilya: 'Moana' process steps! You can support me for more steps, videos, PSDs, high-res versions here: https://t.co/FKrf3xa1oM…",FALSE,0,NA,2017-04-29 04:44:57,FALSE,NA,"858180277994110977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bird3514",1351,TRUE,FALSE,NA,NA
"31","Wowowow I love Moana so so much!",FALSE,0,NA,2017-04-29 04:44:30,FALSE,NA,"858180166370983936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VeschMarie",0,FALSE,FALSE,NA,NA
"32","[MOANA RALLY] 
JUNIORRRR SKITTT <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/oM4FisrIYG",FALSE,0,NA,2017-04-29 04:43:40,FALSE,NA,"858179958081896448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MHSThunderbolt",0,FALSE,FALSE,NA,NA
"33","RT @thsark: Big Thank You to everyone who came out the movie night to watch Moana <U+2764><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA> https://t.co/qWXnPmyOIZ",FALSE,0,NA,2017-04-29 04:43:35,FALSE,NA,"858179937265516548",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaceluvsharry",2,TRUE,FALSE,NA,NA
"34","Aaliyah and I want a pet piggy like Moana",FALSE,0,NA,2017-04-29 04:43:34,FALSE,NA,"858179931628421120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DreLoveJ",0,FALSE,FALSE,NA,NA
"35","RT @femaIes: One of the most iconic songs in moana  https://t.co/IOvGLBZokV",FALSE,0,NA,2017-04-29 04:43:12,FALSE,NA,"858179840125669381",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarvhhh",1141,TRUE,FALSE,NA,NA
"36","RT @AlexaReyMaddock: The Moana soundtrack fire tho",FALSE,0,NA,2017-04-29 04:42:52,FALSE,NA,"858179755174240258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ttapenga",3,TRUE,FALSE,NA,NA
"37","[MOANA RALLY]
WATERMELON EATING CONTEST <ed><U+00A0><U+00BC><ed><U+00BD><U+0089><ed><U+00A0><U+00BC><ed><U+00BD><U+0089>
ASB 2017 VS ASB 2018!! https://t.co/pSUNtVDiDp",FALSE,1,NA,2017-04-29 04:42:33,FALSE,NA,"858179674999881728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MHSThunderbolt",0,FALSE,FALSE,NA,NA
"38","So Ryan and Dominick and I came up with Disney princess/former ""Charmed"" star Alyssa Moana and YOU NEED TO MAKE THIS HAPPEN, INTERNET.",FALSE,0,NA,2017-04-29 04:42:16,FALSE,NA,"858179605290663936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TonyCirimele",0,FALSE,FALSE,NA,NA
"39","Check this glow up <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF> 8th grade promotion to senior prom<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B2><U+00B8> https://t.co/gMNZAXvLWb",FALSE,8,NA,2017-04-29 04:41:56,FALSE,NA,"858179522180423681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yung_moana",2,FALSE,FALSE,NA,NA
"40","; It's called tweeting #movienight #moana #favouritemovie <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/sm2hiCWj4t",FALSE,0,NA,2017-04-29 04:41:15,FALSE,NA,"858179346615345152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cynthia_zinger",0,FALSE,FALSE,NA,NA
"41","RT @Kuvshinov_Ilya: 'Moana' process steps! You can support me for more steps, videos, PSDs, high-res versions here: https://t.co/FKrf3xa1oM…",FALSE,0,NA,2017-04-29 04:41:12,FALSE,NA,"858179335911481344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ollie_Apples",1351,TRUE,FALSE,NA,NA
"42","RT @Kuvshinov_Ilya: 'Moana' process steps! You can support me for more steps, videos, PSDs, high-res versions here: https://t.co/FKrf3xa1oM…",FALSE,0,NA,2017-04-29 04:40:42,FALSE,NA,"858179210405228546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Candyfree_Sally",1351,TRUE,FALSE,NA,NA
"43","RT @Kuvshinov_Ilya: 'Moana' process steps! You can support me for more steps, videos, PSDs, high-res versions here: https://t.co/FKrf3xa1oM…",FALSE,0,NA,2017-04-29 04:40:21,FALSE,NA,"858179123675529216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ToukasBeauty",1351,TRUE,FALSE,NA,NA
"44","RT @Mownana: My roomie is packing awesome and a packing genius. Ty @JhoanaLouisse #MoAna https://t.co/tJj2VU47cd",FALSE,0,NA,2017-04-29 04:40:20,FALSE,NA,"858179119158185985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Charlot23914220",508,TRUE,FALSE,NA,NA
"45","RT @Kuvshinov_Ilya: 'Moana' process steps! You can support me for more steps, videos, PSDs, high-res versions here: https://t.co/FKrf3xa1oM…",FALSE,0,NA,2017-04-29 04:40:13,FALSE,NA,"858179086295879680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vanilla_bunny7",1351,TRUE,FALSE,NA,NA
"46","Can't help but to sing along every time I watch Moana",FALSE,0,NA,2017-04-29 04:39:58,FALSE,NA,"858179027151970304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Taberos_kim",0,FALSE,FALSE,NA,NA
"47","RT @Kuvshinov_Ilya: 'Moana' process steps! You can support me for more steps, videos, PSDs, high-res versions here: https://t.co/FKrf3xa1oM…",FALSE,0,NA,2017-04-29 04:39:50,FALSE,NA,"858178990812659712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wyliejerod",1351,TRUE,FALSE,NA,NA
"48","Moana gaming <ed><U+00A0><U+00BC><ed><U+00BC><U+00B8> https://t.co/HjaI2RvChs",FALSE,0,NA,2017-04-29 04:39:46,FALSE,NA,"858178976518258688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cruzIzzaaa",0,FALSE,FALSE,NA,NA
"49","@Simone_Biles my sweet friend @cuzzlebreezus gifted me with your presence! And Moana so like year made!!! https://t.co/9T78pvdtS7",FALSE,1,"Simone_Biles",2017-04-29 04:39:46,FALSE,NA,"858178975562158080","173677727","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","laughterness",0,FALSE,FALSE,NA,NA
"50","Bring a bit of the island life to the big birthday bash when you say “Aloha” to this Moana inspired cake <ed><U+00A0><U+00BC><ed><U+00BC><U+00B4><ed><U+00A0><U+00BC><ed><U+00BC><U+009E><ed><U+00A0><U+00BC><ed><U+00BD><U+00B9>… https://t.co/q5KUK4s7es",FALSE,0,NA,2017-04-29 04:39:46,TRUE,NA,"858178974899347456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cupncakesph",0,FALSE,FALSE,NA,NA
"51","RT @Kuvshinov_Ilya: 'Moana' process steps! You can support me for more steps, videos, PSDs, high-res versions here: https://t.co/FKrf3xa1oM…",FALSE,0,NA,2017-04-29 04:39:39,FALSE,NA,"858178944310288384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zomrombone",1351,TRUE,FALSE,NA,NA
"52","#Character #Toy: 12 PCS Disney Movie Moana Decoration Mini PVC Action Figures Dolls Toys Gifts US… https://t.co/3znoZbNJ0H",FALSE,0,NA,2017-04-29 04:39:19,TRUE,NA,"858178862429069312",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","clintonCedri",0,FALSE,FALSE,NA,NA
"53","[MOANA RALLY]
MAKERS!!! AWESOME PERFORMANCE!! LITT <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/f3DfJdXfMi",FALSE,0,NA,2017-04-29 04:39:17,FALSE,NA,"858178854766002176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MHSThunderbolt",0,FALSE,FALSE,NA,NA
"54","I fucking fell asleep whilst watching moana wtf is wrong is me <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+009C>",FALSE,0,NA,2017-04-29 04:39:13,FALSE,NA,"858178835283574784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","happyjoraffes",0,FALSE,FALSE,NA,NA
"55","RT @meatbillies: Moana sing-a-long https://t.co/X3z4yB15AN",FALSE,0,NA,2017-04-29 04:38:32,FALSE,NA,"858178665422536704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shiraz",1,TRUE,FALSE,NA,NA
"56","also my mom told me again tonight that i have the same exact hair as moana's depiction of Maui that has me shook always",FALSE,0,NA,2017-04-29 04:38:28,FALSE,NA,"858178647546572800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nbmajesty",0,FALSE,FALSE,NA,NA
"57","RT @thsark: Big Thank You to everyone who came out the movie night to watch Moana <U+2764><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA> https://t.co/qWXnPmyOIZ",FALSE,0,NA,2017-04-29 04:38:22,FALSE,NA,"858178621910917120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rameeshaaa_",2,TRUE,FALSE,NA,NA
"58","Ukulele by the beach? Absolutely why fucking not!!! #03acebu #Moalboal #HaleManna #moana<ed><U+00A0><U+00BC><ed><U+00BC><U+00BA><ed><U+00A0><U+00BC><ed><U+00BC><U+008A> @… https://t.co/sTJSwUFeQb",FALSE,0,NA,2017-04-29 04:38:16,FALSE,NA,"858178597785391104",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","thedeeparilla",0,FALSE,FALSE,"123.37142359","9.99072739"
"59","RT @BIessedVoices: Moana's ""How Far I'll Go"" in different languages <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> https://t.co/U3jpXHPSJe",FALSE,0,NA,2017-04-29 04:38:05,FALSE,NA,"858178551681626113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","XXbabygirlnana",1763,TRUE,FALSE,NA,NA
"60","[MOANA RALLY]
<ed><U+00A0><U+00BC><ed><U+00BC><U+00BA><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA> https://t.co/6DHUBAovj4",FALSE,0,NA,2017-04-29 04:37:53,FALSE,NA,"858178502675185664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MHSThunderbolt",0,FALSE,FALSE,NA,NA
"61","Idk about you but I am absolutely terrified of this. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
#03acebu #HaleManna #Moalboal #moana<ed><U+00A0><U+00BC><ed><U+00BC><U+00BA><ed><U+00A0><U+00BC><ed><U+00BC><U+008A> @… https://t.co/1LFYiXvpEP",FALSE,0,NA,2017-04-29 04:37:21,FALSE,NA,"858178364921839616",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","thedeeparilla",0,FALSE,FALSE,"123.37142359","9.99072739"
"62","@isthatchami Omg that cosplay is on point! Go Moana!!!",FALSE,0,"isthatchami",2017-04-29 04:37:18,FALSE,"858129807749427200","858178354721300481","268177241","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArchivePhantom",0,FALSE,FALSE,NA,NA
"63","Big Thank You to everyone who came out the movie night to watch Moana <U+2764><ed><U+00A0><U+00BC><ed><U+00BC><U+00BA> https://t.co/qWXnPmyOIZ",FALSE,4,NA,2017-04-29 04:36:59,FALSE,NA,"858178276149178368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thsark",2,FALSE,FALSE,NA,NA
"64","RT @Kuvshinov_Ilya: 'Moana' process steps! You can support me for more steps, videos, PSDs, high-res versions here: https://t.co/FKrf3xa1oM…",FALSE,0,NA,2017-04-29 04:36:52,FALSE,NA,"858178244939403268",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gtraekos",1351,TRUE,FALSE,NA,NA
"65","when you have a long week so your fiancé surprises with with Moana and BBQ #considerthecoconut<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> https://t.co/DpjrwCHjeE",FALSE,0,NA,2017-04-29 04:35:50,FALSE,NA,"858177986188763136",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","erielleatchells",0,FALSE,FALSE,NA,NA
"66","RT @HIDEO_KOJIMA_EN: Saw @RoosterTeeth 's 'Lazer Team' 'Moana' and 'SING' on the plane.  Loved SING! Gotta buy the OST. https://t.co/9ejA3n…",FALSE,0,NA,2017-04-29 04:35:49,FALSE,NA,"858177981977698304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ITS_ANDYMAN",278,TRUE,FALSE,NA,NA
"67","And we have his babies for the weekend so we're watching Moana. <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,NA,2017-04-29 04:35:43,FALSE,NA,"858177954668466177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mychalababy",0,FALSE,FALSE,NA,NA
"68","I liked a @YouTube video https://t.co/8P49jIcR2t Moana Behind the Scenes - Casting Moana: Introducing Auli'i Cravalho (2016) - Disney",FALSE,0,NA,2017-04-29 04:35:40,FALSE,NA,"858177944551911424",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","ComedianMsAnita",0,FALSE,FALSE,NA,NA
"69","I bought my little sister a moana doll because why not? I hope she likes it.",FALSE,3,NA,2017-04-29 04:35:26,FALSE,NA,"858177883465850880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Torrance_Hunter",0,FALSE,FALSE,NA,NA
"70","he sent me a moana tweet",FALSE,0,NA,2017-04-29 04:34:54,FALSE,NA,"858177749885870081",NA,"<a href=""http://team-moe.net"" rel=""nofollow"">akiraebooks</a>","celestiaclone",0,FALSE,FALSE,NA,NA
"71","RT @neverknownfacts: Once you realize your worth, you'll stop giving people discounts.",FALSE,0,NA,2017-04-29 04:34:29,FALSE,NA,"858177645590093825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Moana_nunu",164,TRUE,FALSE,NA,NA
"72","Moana for 1039474940302 times already. Sigh.",FALSE,0,NA,2017-04-29 04:34:17,FALSE,NA,"858177596504236032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KitSenpaii",0,FALSE,FALSE,NA,NA
"73","RT @FemaleTexts: I'M TIRED OF HAVING A FUCKING PHONE AND NO ONE IS CALLING OR TEXTING ME https://t.co/dzzAume6Ly",FALSE,0,NA,2017-04-29 04:34:04,FALSE,NA,"858177539138650112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Moana_nunu",953,TRUE,FALSE,NA,NA
"74","just rented and saw moana. it was so good! I have a lot of feels right now.",FALSE,1,NA,2017-04-29 04:34:02,FALSE,NA,"858177533975576577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","psyenceing",0,FALSE,FALSE,NA,NA
"75","[MOANA RALLY]
SOPHOMORE SKIT <ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+0099> https://t.co/wuIC12CdE3",FALSE,0,NA,2017-04-29 04:33:03,FALSE,NA,"858177284733153280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MHSThunderbolt",0,FALSE,FALSE,NA,NA
"76","RT @Kuvshinov_Ilya: 'Moana' process steps! You can support me for more steps, videos, PSDs, high-res versions here: https://t.co/FKrf3xa1oM…",FALSE,0,NA,2017-04-29 04:32:55,FALSE,NA,"858177252848091137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0507kimji",1351,TRUE,FALSE,NA,NA
